,value,date,KeywordID,Keyword
0,0,2007-01-01,2,pașaport Germania + pașaport biometric Germania + Direcția de pașapoarte Germania + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
1,0,2007-02-01,2,pașaport Germania + pașaport biometric Germania + Direcția de pașapoarte Germania + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
2,0,2007-03-01,2,pașaport Germania + pașaport biometric Germania + Direcția de pașapoarte Germania + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
3,0,2007-04-01,2,pașaport Germania + pașaport biometric Germania + Direcția de pașapoarte Germania + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
4,0,2007-05-01,2,pașaport Germania + pașaport biometric Germania + Direcția de pașapoarte Germania + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
5,0,2007-06-01,2,pașaport Germania + pașaport biometric Germania + Direcția de pașapoarte Germania + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
6,0,2007-07-01,2,pașaport Germania + pașaport biometric Germania + Direcția de pașapoarte Germania + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
7,0,2007-08-01,2,pașaport Germania + pașaport biometric Germania + Direcția de pașapoarte Germania + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
8,0,2007-09-01,2,pașaport Germania + pașaport biometric Germania + Direcția de pașapoarte Germania + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
9,0,2007-10-01,2,pașaport Germania + pașaport biometric Germania + Direcția de pașapoarte Germania + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
